Edad,ID empleado,Fecha contratacion,Años de experiencia,Viajes realizados,Km totales recorridos,Tiempo de inactividad total,Incidentes de peligro,Renuncia,Antigüedad (dias),KM x Viaje,Tiempo de inactividad x Viaje,Viajes x Año,Score norm,Finanzas,Operaciones,RH
32,b98bf0ab-76d7-456b-b078-c2f2fd047e21,2023-06-18,10,454,189486,20852,0,0,622,417.3700440528634,45.929515418502206,266.4147909967846,0.5321720242500305,0.0,0.0,1.0
22,d345fb73-bee3-47ae-a599-f136a0da3ce1,2022-09-07,2,469,391089,20884,0,1,906,833.8784648187633,44.52878464818763,188.9459161147903,-1.9846165776252747,0.0,2.0,0.0
42,d4b855ac-a75c-479f-a6a9-9d01abc0c48a,2005-09-12,19,5557,2823081,183184,0,0,7110,508.0224941515206,32.964549217203526,285.274964838256,0.9503118395805359,0.0,0.0,1.0
33,5c65f5e5-e893-44ec-b5a5-8683376fa64a,2012-03-17,4,3325,2117298,157970,1,1,4732,636.7813533834586,47.509774436090225,256.47189349112426,-0.9953060746192932,0.0,1.0,0.0
36,8b400016-9ee5-4d4b-9c65-735b20dc2b8a,2022-07-16,1,807,260031,55458,0,0,959,322.2193308550186,68.72118959107807,307.148070907195,0.0,0.0,0.0,0.0
35,38ad75bb-ddda-492d-ac64-9230cfa2aa33,2010-01-30,4,4258,2492681,93436,3,1,5509,585.4112259276656,21.943635509628933,282.11472136503903,-1.9949443340301514,0.0,2.0,0.0
38,e8050920-c9ae-4d8e-9793-db5bd220cc66,2022-12-13,16,405,280276,24851,0,1,809,692.0395061728395,61.3604938271605,182.725587144623,1.5723422765731812,1.0,0.0,1.0
48,0f405c61-7135-437e-a267-03636ba0a794,2010-11-26,19,3033,2486660,113363,0,0,5209,819.8681173755358,37.37652489284537,212.52543674409674,-0.08373606204986572,2.0,0.0,0.0
41,0eb1c34e-20ea-4207-a670-9a82d8076419,2006-07-14,21,4104,2383548,214710,3,1,6805,580.7865497076024,52.317251461988306,220.12637766348274,-2.9431408643722534,2.0,0.0,1.0
38,233808b4-1c9c-4f3a-a0da-6c08aa8d22b7,2022-11-26,6,645,153802,38723,0,0,826,238.45271317829457,60.035658914728685,285.01815980629544,0.0,0.0,0.0,0.0
31,aa8310ab-ea54-40f0-a5c1-d0d7e9122e3a,2023-12-19,6,308,183057,19380,0,0,438,594.3409090909091,62.922077922077925,256.66666666666663,0.0,0.0,0.0,0.0
26,57bfb9e7-2a70-4cf6-8a86-d8a119769579,2024-01-07,5,334,131783,17544,0,0,419,394.55988023952096,52.52694610778443,290.9546539379475,0.0,0.0,0.0,0.0
36,600a79fa-6b92-4921-951a-55e596c47bda,2015-12-29,3,2362,1071670,187842,0,0,3350,453.7129551227773,79.52667231160034,257.35223880597016,0.0,0.0,0.0,0.0
39,882529f0-14b3-4049-9b9a-e91d89192e79,2008-10-03,19,3781,1400877,138136,0,1,5993,370.50436392488757,36.53425019836022,230.2794927415318,0.7013691067695618,0.0,2.0,1.0
54,29ca753c-9b47-4445-b601-2a122b15df0c,2020-06-22,20,927,821856,49944,0,0,1713,886.5760517799353,53.87702265372168,197.52189141856394,0.8824307322502136,0.0,0.0,1.0
41,958749b0-66f4-4fdf-8493-ce46f92d325f,2021-07-20,0,766,406971,49351,0,1,1320,531.2937336814622,64.42689295039165,211.81060606060606,-0.9642921686172485,1.0,0.0,0.0
47,13eb329c-7a08-4472-87f9-8b0374dec5c3,2008-10-28,0,3940,2840785,148092,0,0,5968,721.0114213197969,37.58680203045685,240.96849865951745,0.0,0.0,0.0,0.0
36,f037057e-44d5-4d58-9b14-64413d4de75a,2020-06-02,14,1248,546762,61148,0,0,1733,438.1105769230769,48.99679487179487,262.8505481823428,0.0,0.0,0.0,0.0
30,db9aba93-3ed2-48e4-875b-ce29cded20c9,2016-11-13,7,2652,835614,81106,0,0,3030,315.0882352941176,30.582956259426847,319.46534653465346,-0.9981051683425903,1.0,0.0,0.0
32,2d0f7663-e8bd-452b-933d-50afb7daeb7f,2012-10-11,9,2695,2060963,109336,1,1,4524,764.7358070500927,40.56994434137291,217.43479221927498,1.5058215260505676,1.0,0.0,1.0
34,fa39ae92-8921-42cd-b608-7c3ace9ec818,2013-06-13,11,3279,1472546,125676,0,1,4279,449.0838670326319,38.327538883806035,279.6996961906988,-0.1512938141822815,0.0,1.0,1.0
57,2f7f1c07-d486-4744-b180-df3e6801f7cc,1998-09-30,15,5413,3328077,309134,0,1,9649,614.8304082763717,57.10955108073157,204.76163332987875,-0.47980010509490967,0.0,0.0,2.0
33,88b33fd9-5278-49d7-add4-164873c85e04,2017-06-01,11,2222,700339,203263,1,0,2830,315.1840684068407,91.47749774977498,286.58303886925796,-0.7708088755607605,1.0,0.0,0.0
46,bb075426-a89c-4f92-8dd9-3f7bbdc275da,2002-07-17,25,4168,2589542,197384,0,1,8263,621.2912667946257,47.35700575815739,184.11230787849448,-1.7118256092071533,0.0,0.0,2.0
32,cce758e4-aeaf-4c17-8dc7-7bedc83e4753,2021-12-21,2,888,448088,35311,0,1,1166,504.60360360360363,39.76463963963964,277.97598627787306,-1.7866134643554688,1.0,1.0,0.0
47,12589704-d32d-4acc-9d03-1a58218dcfbd,2022-04-28,21,586,255416,44430,0,1,1038,435.86348122866895,75.81911262798634,206.05973025048172,0.0006040334701538086,0.0,0.0,2.0
43,b575f1fb-d921-42c7-9d25-ed6c307d27dd,2009-02-02,7,3358,1801651,131212,0,0,5871,536.5250148898153,39.07444907683145,208.76681996252768,0.0,0.0,0.0,0.0
38,caf22af8-6408-4504-af6b-0d3340adb21d,2023-03-26,6,510,223353,28058,0,0,706,437.9470588235294,55.015686274509804,263.6685552407932,-0.9481397867202759,1.0,0.0,0.0
39,a944a8a4-edc1-412b-bdce-756c4e9586f2,2007-03-22,8,4261,2328736,161950,1,0,6554,546.5233513259798,38.007509974184465,237.30012206286239,0.0,0.0,0.0,0.0
34,c5cd52a9-ba62-4afe-a920-059387489c1c,2014-06-29,12,2683,1825685,114197,0,0,3898,680.4640327991054,42.56317554975774,251.2301180092355,-0.9989149570465088,1.0,0.0,0.0
43,b747815b-42ab-4ee5-bf8d-60ce776d468c,2002-04-13,0,5211,2724739,202046,3,1,8358,522.8821723277682,38.77298023412013,227.56819813352476,0.0,0.0,0.0,0.0
36,0cbbb598-3d3a-4d69-b652-892119e5690c,2019-02-23,7,1937,647882,75607,1,0,2198,334.47702632937535,39.03304078471864,321.6583257506824,-0.9768447279930115,0.0,1.0,0.0
30,4f722796-5242-4c72-9b28-ca979f95ca93,2019-04-23,7,1318,1218608,60455,0,1,2139,924.5887708649469,45.86874051593323,224.9041608228144,-0.015748202800750732,0.0,1.0,1.0
29,81edbc64-cbab-4f64-91b5-e2231ec63769,2017-06-30,1,2007,883281,144229,0,1,2801,440.10014947683106,71.86297957149975,261.5333809353802,0.9933393597602844,0.0,0.0,1.0
41,75892f29-ae4d-4e93-a71f-8cac55f04c20,2019-01-27,17,1872,744812,106455,0,0,2225,397.86965811965814,56.86698717948718,307.09213483146067,0.0,0.0,0.0,0.0
52,0c4c44d0-ddee-4f34-83c7-6afcd3985bbe,2008-06-18,31,4670,1960370,218080,0,0,6100,419.779443254818,46.698072805139184,279.43442622950823,0.0,0.0,0.0,0.0
41,c3317781-bcbe-4d20-af95-559566797c6b,2010-04-30,2,3409,1776665,76185,0,1,5419,521.1689645057202,22.348195951892052,229.61524266469826,-0.9436721801757812,1.0,0.0,0.0
39,8b7dc193-7dcd-492c-afb2-3ae16a76c3ad,2005-07-31,3,5157,2548044,259224,0,0,7153,494.09424083769636,50.266433973240254,263.14902837970084,0.0,0.0,0.0,0.0
42,25308a39-77a1-40ce-8e8d-8c8616a2466a,2007-10-18,22,3382,2687722,129521,1,0,6344,794.7137788290952,38.297161442933174,194.58228247162674,0.990622341632843,0.0,0.0,1.0
50,271f8ea1-9817-4a13-b89a-139311aeb877,2020-09-28,6,1160,617445,88974,0,0,1615,532.2801724137931,76.70172413793104,262.16718266253866,0.0,0.0,0.0,0.0
41,18364046-af9a-4b38-a470-68a3ba30ab39,2014-03-11,1,2695,1748159,139306,0,1,4008,648.6675324675325,51.69053803339518,245.42789421157684,-0.9826615452766418,0.0,0.0,1.0
36,e731dc64-91c0-4b9b-a2da-00ee5829e00e,2014-10-02,16,3054,1648685,125261,0,0,3803,539.8444662737394,41.01538965291421,293.1133315803313,-0.9964829683303833,1.0,0.0,0.0
48,a9a3a705-29e5-47cb-b9ba-aa7522753445,2020-01-24,25,1563,683132,52708,0,1,1863,437.064619321817,33.722328854766474,306.2238325281803,-2.1043784618377686,3.0,1.0,0.0
43,39b2be11-ba1f-4b33-bce6-89ace5e7bab4,2014-03-28,15,2314,1516998,192383,1,0,3991,655.5738980121002,83.13872082973207,211.628664495114,0.0,0.0,0.0,0.0
52,cf60b5dd-d724-47ff-8282-78bfcf9c3445,2015-12-08,18,1795,1478854,118826,1,0,3371,823.8740947075208,66.1983286908078,194.35627410264019,0.0,0.0,0.0,0.0
41,19cc602e-2025-48a1-960e-e43af7bf3484,2021-09-03,20,836,332906,64018,0,0,1275,398.2129186602871,76.57655502392345,239.32549019607842,-0.999824583530426,1.0,0.0,0.0
30,5eba387e-c58a-4f09-9960-9602afb9729e,2019-01-19,7,1593,1227830,124920,0,1,2233,770.7658505963591,78.4180790960452,260.3873712494402,-0.08999377489089966,0.0,1.0,1.0
29,a3e7cf60-a0e5-413e-946c-7f36f1629e96,2022-09-04,6,591,280874,39617,0,1,909,475.25211505922164,67.03384094754654,237.31023102310232,-0.02556157112121582,1.0,1.0,0.0
53,32a024b4-bd84-4d6d-bbad-d279f61bbc3f,2007-01-20,28,4970,2129519,292022,1,0,6615,428.47464788732395,58.756941649899396,274.2328042328042,0.0,0.0,0.0,0.0
53,c5164bf9-fa74-4ad5-9856-8b47aa9e8b94,2019-04-01,22,1517,546836,81065,0,1,2161,360.4719841793013,53.43770599868161,256.22628412771866,-2.7957457304000854,2.0,2.0,1.0
38,2389db41-fcf8-484c-99ee-d9073c3ae0bd,2011-02-24,9,4477,1307535,266250,0,1,5119,292.0560643287916,59.470627652445835,319.22348114866185,-1.513063907623291,0.0,0.0,2.0
36,a6b898d5-68c7-4348-a265-9e491fe732f5,2021-01-16,6,998,644023,50534,0,0,1505,645.313627254509,50.635270541082164,242.03986710963454,0.0,0.0,0.0,0.0
51,bbfc1b62-c7a0-4154-ba9b-ceabd5fc5f54,1998-03-11,16,5251,5237475,126028,3,0,9852,997.424300133308,24.000761759664826,194.54070239545268,0.0,0.0,0.0,0.0
31,7b5d450e-1651-44ee-9bc2-a2f03a6e97ec,2023-11-17,6,291,143171,19306,0,1,470,491.9965635738832,66.34364261168385,225.98936170212764,-1.1250213980674744,1.0,0.0,2.0
32,24873388-1088-4c27-a111-cd70c0df07fb,2017-11-27,4,1967,1001508,74901,1,0,2651,509.155058464667,38.078800203355364,270.82421727649944,0.0,0.0,0.0,0.0
45,318160be-7406-407b-bcc1-c8b2651e2f9e,2016-03-03,11,1978,1207609,119806,0,0,3285,610.520222446916,60.56926188068756,219.7777777777778,0.0,0.0,0.0,0.0
36,ff531434-a31b-4d0b-98c0-8f1cd235a12e,2020-07-26,13,1020,722002,56374,0,0,1679,707.8450980392157,55.26862745098039,221.73913043478262,0.0,0.0,0.0,0.0
39,62296f06-3544-4df0-8bcc-baec7784e1f2,2015-03-19,8,2311,1917452,57168,0,1,3635,829.7066205106015,24.73734314149719,232.05364511691886,-1.3325691223144531,2.0,2.0,1.0
38,cd1db13e-2088-473d-94d9-9936e4083845,2009-01-07,0,4708,2781484,147349,1,0,5897,590.7994902293967,31.297578589634664,291.4057995590979,0.0,0.0,0.0,0.0
42,ca0f9043-e955-4d17-94bb-a0a9bd7d66f3,2004-01-17,6,6757,2552618,216898,6,1,7714,377.7738641408909,32.09974840905728,319.71804511278197,0.0,0.0,0.0,0.0
51,de15505c-47df-4589-80e1-69e256d2bcec,2015-05-19,7,2287,1402085,148755,1,1,3574,613.0673371228684,65.04372540445999,233.56323447118075,-0.9791679382324219,0.0,0.0,1.0
40,64be5915-94e4-48bd-a340-73557ef8564a,2021-01-31,16,861,596364,56489,0,1,1490,692.6411149825784,65.60859465737515,210.91610738255036,-2.859536051750183,1.0,2.0,0.0
45,5940f02f-0826-44e7-98c6-586723fb4f92,2006-03-05,11,4635,2416452,275882,0,1,6936,521.3488673139159,59.52146709816613,243.91219723183391,-0.24062025547027588,0.0,0.0,2.0
23,f2656158-6ac8-49bb-b446-887b05e93f35,2022-06-03,1,642,262849,46194,0,0,1002,409.42211838006233,71.95327102803738,233.86227544910182,0.0,0.0,0.0,0.0
39,c132b06b-692f-4e69-b308-a4f06336eba1,2020-05-07,16,1576,503246,81158,0,1,1759,319.31852791878174,51.496192893401016,327.02671972711767,-0.19652682542800903,0.0,0.0,2.0
33,f8e5dcd3-7a63-4b9a-80dd-02b0b6b38fc3,2014-04-16,0,2722,1755036,132491,0,0,3972,644.7597354886113,48.674136664217485,250.1334340382679,0.0,0.0,0.0,0.0
30,6261c320-f5fe-4dd7-bd15-1ae47152788f,2018-12-24,1,1743,1016786,87791,0,1,2259,583.3539873780837,50.367756741250716,281.6268260292165,0.8595994710922241,0.0,0.0,1.0
32,82c5283f-d2d5-420e-988e-aa4868e0ca3b,2016-05-01,10,2792,1075531,166493,1,1,3226,385.21883954154725,59.63216332378224,315.89584624922503,0.13870537281036377,0.0,1.0,1.0
37,a9bbf2e6-6cd8-44ce-bef7-cc6f4862587f,2018-01-23,9,1949,962074,110816,0,0,2594,493.6244227809133,56.8578758337609,274.2424826522745,0.0,0.0,0.0,0.0
47,0dc98aa1-fc2e-431d-a22c-055a53fce21b,2012-04-26,21,2814,2091604,115462,0,0,4692,743.2850035536603,41.031272210376684,218.9066496163683,-0.998648464679718,1.0,0.0,0.0
29,202c137c-11d2-40cb-bce6-b372a7965d8f,2022-07-18,8,711,204471,45532,0,0,957,287.5822784810127,64.0393811533052,271.1755485893417,0.0,0.0,0.0,0.0
40,a2ecbe0a-03b4-4b40-b2ba-f48d37a35aba,2009-01-17,19,3889,1850235,213073,1,0,5887,475.7611211108254,54.7886346104397,241.12196364871753,0.0,0.0,0.0,0.0
36,0f7e9c5b-9286-441e-893a-1ef746812b9a,2021-08-28,1,856,655141,38409,0,1,1281,765.3516355140187,44.870327102803735,243.9032006245121,-0.9801733493804932,0.0,1.0,0.0
37,d4bb1aeb-0e48-4ef7-b542-a1efda442683,2010-12-11,14,4631,1942268,210373,0,0,5194,419.40574389980566,45.427121572014684,325.43608009241433,-0.984870195388794,0.0,1.0,0.0
48,04c8392f-77c4-42e3-b435-75b33921e8ab,2001-11-02,20,5209,2212326,149226,4,0,8520,424.71222883470915,28.647725091188327,223.15551643192487,0.0,0.0,0.0,0.0
44,4b103ec9-1856-4531-ae70-06877cdf03f6,2006-04-05,5,4747,2481536,257186,8,1,6905,522.7587950284391,54.178639140509794,250.9275887038378,1.994243323802948,0.0,0.0,2.0
50,d5f73022-f8ee-4d0b-96ed-1a8e5632a0c1,2023-08-09,28,321,246077,23283,0,1,570,766.5950155763239,72.53271028037383,205.55263157894737,-2.8673277497291565,2.0,1.0,0.0
38,6536ae35-e6c1-4029-aa52-53fc8334e5b2,2019-04-03,7,1233,315812,110204,0,0,2159,256.1330089213301,89.37875101378751,208.45067160722556,0.0,0.0,0.0,0.0
34,4dd05cbb-b747-48cf-ae3b-bc1d11d8e8f4,2017-08-12,13,2044,1004195,82106,2,0,2758,491.28913894324853,40.169275929549904,270.507614213198,0.0,0.0,0.0,0.0
38,66fdbf54-84b2-4486-b1d2-5f5adb31960d,2013-06-15,11,3423,1369524,223458,0,0,4277,400.09465381244524,65.28133216476775,292.1194762684124,0.0,0.0,0.0,0.0
41,45482c0a-3800-4232-9b6d-179f03c13c87,2004-11-16,11,5591,1620123,338899,1,0,7410,289.7733857986049,60.61509568950098,275.40013495276656,0.0,0.0,0.0,0.0
41,088cec42-8ff1-49e5-bc1a-04c463426944,2016-04-13,3,2049,1156661,109347,0,0,3244,564.5002440214739,53.366032210834554,230.5440813810111,0.0,0.0,0.0,0.0
31,a79fcabc-e93a-4186-8ad0-ca696d502b77,2014-07-19,10,2031,1314958,103931,0,0,3878,647.4436238306253,51.17232890201871,191.15910263022178,0.9973353743553162,0.0,0.0,1.0
40,32eddbbc-0419-41c9-98b0-e4521ff2c99d,2020-11-24,11,1072,542297,47533,0,0,1558,505.8740671641791,44.34048507462686,251.14249037227216,-0.9550022482872009,1.0,0.0,0.0
41,ac62c7ac-3a73-46ac-9684-6637da03ad66,2016-05-17,0,2252,1034066,83657,0,1,3210,459.1767317939609,37.14786856127886,256.06853582554515,0.9989402890205383,0.0,0.0,1.0
60,59c42edf-c619-46df-91fe-b36f6c5e1e3f,2022-08-26,0,741,246292,38069,0,1,918,332.3778677462888,51.37516869095816,294.62418300653593,0.36003589630126953,0.0,0.0,2.0
55,036f3082-c54e-4f75-a2ae-0aed8008f7b5,2002-08-25,27,6218,1921256,195995,1,1,8224,308.98295271791574,31.520585397233837,275.9691147859922,-0.4925050735473633,0.0,1.0,1.0
33,3ce89c68-7efb-4a5d-9e1b-50dd2f0d953c,2022-03-18,2,915,318029,79715,0,0,1079,347.5726775956284,87.12021857923497,309.5227062094532,0.0,0.0,0.0,0.0
37,030436f5-8604-42ab-b0ce-f7c3f3a751b5,2019-10-20,10,1593,820311,56495,1,0,1959,514.9472693032016,35.46453232893911,296.8070444104135,-0.9992202520370483,0.0,0.0,1.0
28,4b20f462-ed20-444a-916a-be7423ee3ec4,2017-12-20,6,1698,968800,101019,0,0,2628,570.5535924617196,59.49293286219081,235.83333333333334,0.0,0.0,0.0,0.0
35,2bc59dae-ab5c-4b63-a581-9f64c6b2097e,2016-02-25,4,2478,1133982,148979,0,0,3292,457.61985472154964,60.12066182405165,274.74787363304984,0.0,0.0,0.0,0.0
42,f2c3eae0-e6ad-4428-8270-f5b7f156ca2c,2023-11-10,13,381,127272,26810,0,0,477,334.0472440944882,70.36745406824147,291.54088050314465,-0.9612719416618347,0.0,1.0,0.0
49,0b205140-ee5d-4ffe-9b2f-62e319dcd9cf,2024-02-07,7,342,124193,24510,0,0,388,363.1374269005848,71.66666666666667,321.7268041237113,-0.6603012084960938,0.0,0.0,1.0
34,37d0db33-351c-46f9-949b-06bde3604ecf,2017-01-08,14,1989,1216284,134710,0,0,2974,611.5052790346908,67.72750125691302,244.11062542030936,0.0,0.0,0.0,0.0
34,1121a145-ce46-4f28-a3e5-ee1c8fb2a6af,2019-11-25,12,1460,750705,75409,0,1,1923,514.181506849315,51.65,277.11908476339056,-0.14083582162857056,1.0,0.0,1.0
22,464aca2b-e05d-4bc1-aa09-ca9be84fdc31,2023-10-22,0,325,154664,21454,0,1,496,475.8892307692308,66.01230769230769,239.16330645161293,-0.05540567636489868,0.0,1.0,1.0
38,9623af8f-958b-4383-a23a-a71aecbd043e,2013-02-16,10,3495,620222,191693,2,1,4396,177.45979971387698,54.84778254649499,290.18994540491354,-0.004095613956451416,0.0,0.0,2.0
31,60fc70a4-bf3a-4005-a7a9-7a35e5d2b4f8,2021-08-27,6,1108,379487,90289,0,0,1282,342.4972924187726,81.48826714801444,315.46021840873635,0.9230045676231384,0.0,0.0,1.0
35,d6f93eb4-fbfd-439c-8f13-19720d83349d,2015-04-16,15,3129,1123163,250740,0,0,3607,358.95270054330456,80.13422818791946,316.6301635708345,0.0,0.0,0.0,0.0
32,53fdce97-d197-4c25-b362-1175590cebd1,2019-08-14,5,1140,562076,49290,0,0,2026,493.04912280701757,43.23684210526316,205.38005923000986,0.0,0.0,0.0,0.0
39,aad6c3b9-f510-4463-89b3-575ba9ea0899,2020-08-14,11,965,526130,29344,0,0,1660,545.2124352331606,30.408290155440415,212.18373493975903,0.0,0.0,0.0,0.0
25,7914a0c9-49b5-41f9-8aae-1705aeba445c,2023-06-23,5,494,256254,35644,0,1,617,518.7327935222672,72.15384615384616,292.23662884927063,-3.24925297498703,1.0,2.0,1.0
28,8734d239-4a49-49b6-b8e4-db9924ff990d,2022-04-10,1,794,366449,62598,0,1,1056,461.5226700251889,78.83879093198992,274.4412878787879,0.8771539330482483,0.0,0.0,1.0
57,375c14db-618d-4315-aa91-68924c27aa9d,2023-04-21,20,586,291839,54567,0,0,680,498.018771331058,93.11774744027304,314.54411764705884,-0.7824024558067322,0.0,1.0,0.0
29,38fb8608-6597-456b-9d58-1e07c5f6c161,2021-05-24,1,861,315787,64528,0,1,1377,366.7677119628339,74.94541231126597,228.2244008714597,-0.02662581205368042,1.0,0.0,1.0
31,54d77356-043a-45cb-9e35-da4702fdca11,2014-04-02,7,3345,1297821,229958,0,0,3986,387.9883408071749,68.74678624813154,306.303311590567,0.9332374334335327,0.0,0.0,1.0
54,a0fca719-90fb-4f36-9cd7-0c7a7e14707c,2000-01-28,12,7088,1785864,470686,0,0,9164,251.95598194130926,66.40603837471784,282.3134002618944,0.9960516095161438,0.0,0.0,1.0
60,14681e6e-3736-43bc-9ca9-16dadfcece41,2013-05-21,39,2487,1358889,187398,0,0,4302,546.3968636911942,75.35102533172497,211.00767085076708,0.0,0.0,0.0,0.0
30,f13e45e5-5c82-446d-b1ff-ed0880ce4c75,2018-05-31,4,1357,656812,101028,0,1,2466,484.0176860722181,74.44952100221076,200.8536090835361,-0.9892588257789612,1.0,0.0,0.0
37,08d8d563-d8b7-43b0-8958-40caa350f502,2014-07-12,2,3034,1757963,96982,0,1,3885,579.4208965062624,31.96506262359921,285.04761904761904,-1.8783878087997437,2.0,0.0,0.0
42,1c26584e-c24a-4898-8ce4-b331325849d4,2005-12-12,19,3954,2686711,177969,0,0,7019,679.4919069296915,45.009863429438546,205.614759937313,-1.808267593383789,0.0,2.0,0.0
53,e5b1349b-af8d-42c6-a3de-b91545881a49,2017-04-26,27,2343,1235780,131105,0,0,2866,527.4349125053351,55.95603926589842,298.39323098394976,0.0,0.0,0.0,0.0
32,8c34a456-40ab-4aea-bd84-3180dfdf2636,2020-08-11,9,1202,524929,71213,0,0,1663,436.71297836938436,59.24542429284526,263.81840048105835,0.0,0.0,0.0,0.0
38,30d95da7-1797-4b28-8f1f-be97558368be,2018-09-27,14,1621,629987,96321,0,1,2347,388.6409623689081,59.42072794571252,252.09416276097144,-1.8506896495819092,2.0,0.0,0.0
46,0df31f26-274c-4332-8929-775bfc30945a,2023-02-08,7,458,199937,40999,0,0,752,436.54366812227073,89.5174672489083,222.3005319148936,0.0,0.0,0.0,0.0
43,c0ed97a5-fca4-4501-afe3-e8a516cac7fc,2016-12-07,15,2685,1115932,113721,3,1,3006,415.6171322160149,42.35418994413408,326.02295409181636,-0.1139841079711914,1.0,0.0,1.0
36,58567955-2c97-4749-a749-a0f6f0e0406d,2010-02-16,0,4332,2717512,189215,0,0,5492,627.3111726685133,43.67843951985226,287.9060451565914,0.0,0.0,0.0,0.0
38,f0c3270b-1067-4a1e-abf1-90fa63a4af18,2007-10-06,3,5156,2434288,215528,0,0,6356,472.12723041117147,41.80139643134213,296.08873505349277,0.0,0.0,0.0,0.0
29,9d25b31a-cf06-46c0-8d99-71827236befe,2023-03-07,9,585,232013,29144,0,0,725,396.6034188034188,49.81880341880342,294.51724137931035,0.8392002582550049,0.0,0.0,1.0
38,a227be25-a40c-4f38-afb7-a28104586bf4,2015-12-05,14,2475,1129946,98684,0,0,3374,456.54383838383836,39.87232323232323,267.7459988144635,0.0,0.0,0.0,0.0
37,7ea7aa34-6768-48a5-a533-013c12ce2152,2017-09-08,4,2392,949011,74949,0,1,2731,396.74372909698997,31.33319397993311,319.6924203588429,0.18034374713897705,1.0,0.0,1.0
41,09b515b9-2757-4fc8-bf4e-30503cee325d,2013-11-24,2,3018,2107420,151149,1,1,4115,698.283631544069,50.082504970178924,267.6962332928311,-0.3330455422401428,0.0,1.0,1.0
35,e3fa2b4e-8f0a-416e-b110-909aaf1889a7,2015-11-07,15,2408,1526438,121063,0,1,3402,633.9028239202657,50.27533222591362,258.3539094650206,-0.08069878816604614,1.0,0.0,1.0
43,697d6558-3b3a-4f81-978f-be3aa0f88fda,2023-09-13,2,326,198376,16642,0,0,535,608.5153374233129,51.04907975460123,222.411214953271,0.0,0.0,0.0,0.0
48,605d3775-1955-4399-a22b-adca5473a996,2000-08-07,7,5497,3218961,113164,0,1,8972,585.5850463889394,20.58650172821539,223.62962550156044,-2.845379054546356,1.0,1.0,1.0
41,cc8fbd67-884e-4546-9869-9f87885b389a,2003-09-25,4,6221,2927267,233583,2,1,7828,470.5460536891175,37.54750040186465,290.0696218702095,-0.3215740919113159,1.0,0.0,1.0
42,7727eb51-ce50-4916-b5ba-c8b548b9cf7e,2009-10-20,0,3556,2185720,159449,0,0,5611,614.6569178852643,44.83942632170979,231.3206202103012,0.0,0.0,0.0,0.0
40,9c1b5053-03a1-4939-986a-45e7bc9d4eff,2010-12-19,6,4104,1643672,161984,0,1,5186,400.50487329434696,39.46978557504873,288.8468954878519,0.19720858335494995,0.0,0.0,2.0
40,bf7570e2-507a-4726-906a-d63ad3ce7990,2013-08-12,20,3717,1191756,145301,1,1,4219,320.62308313155773,39.09093354856067,321.57027731689976,-1.9958316683769226,2.0,0.0,0.0
34,f4e029ce-0d39-4395-8148-57602c9b0faf,2019-06-28,5,1400,896733,75881,0,1,2073,640.5235714285715,54.200714285714284,246.50265315967198,-2.981053054332733,2.0,0.0,1.0
42,9cb772c1-ea91-47ec-88dc-61dd018a79cc,2020-11-21,11,841,549095,58189,0,0,1561,652.9072532699167,69.19024970273485,196.6463805253043,0.0,0.0,0.0,0.0
39,a78e9a3c-50c4-4666-90fe-7578da649cf5,2013-01-28,14,3384,1880340,143139,1,0,4415,555.6560283687943,42.298758865248224,279.7644394110985,-0.7165851593017578,0.0,1.0,0.0
56,527808f5-3726-4d79-a310-d83c2724b7a1,2022-11-12,20,423,404621,18786,0,0,840,956.5508274231679,44.4113475177305,183.80357142857142,0.0,0.0,0.0,0.0
52,1bbfe163-7a6f-4ec8-b1da-c918f782c6f2,2000-04-09,24,7408,3560874,189397,3,0,9092,480.679535637149,25.566549676025918,297.3955125384954,-0.9915396571159363,0.0,1.0,0.0
43,384405d9-5cce-43e5-a9cc-7417992c780e,2014-06-29,15,2768,1476109,179912,3,0,3898,533.2763728323699,64.9971098265896,259.18932786044127,0.0,0.0,0.0,0.0
33,2c279e92-fe91-41e7-b765-bc5ddf282f8d,2018-10-11,8,1623,1413843,85935,0,0,2333,871.1293900184843,52.94824399260629,253.91984569224175,-0.9558191299438477,0.0,0.0,1.0
31,9979a029-7a5e-4573-9974-67281f12f4a1,2020-07-27,7,1221,615090,74290,0,0,1678,503.75921375921376,60.843570843570845,265.59296781883194,0.0,0.0,0.0,0.0
